ISIN;TYPE;TRADE_DATE;MATURITY_DATE;NOTIONAL;FIXED_RATE;ISSUER;COMPANY;COUNTERPARTY;CF_TOTAL;CF_1Y;CF_2Y;CF_3Y;CF_4Y;CF_5Y;CF_10Y;CF_15Y;CF_20Y;CF_25Y;CF_30Y;CF_35Y;CF_40Y
00411I44U9F6;DEPOSIT;23-05-22;13-09-23;23776;2,135201407;;;;308,7792208;308,7792208;0;0;0;0;0;0;0;0;0;0;0
616X6998WDV6;SWAP;26-10-21;24-06-56;80791;3,285373272;;;KLO;1172,710765;12,34769983;12,34769983;12,34769983;12,34769983;12,34769983;12,34769983;12,34769983;12,34769983;12,34769983;12,34769983;1049,233766;0
Q329685M0P8Y;Equity;02-02-23;;;;;Offcesoft;;;;;;;;;;;;;;
9SOR0528C4JH;Equity;04-02-23;;;;;Corporata;;;;;;;;;;;;;;
M5R0ZT40EZ9M;SWAP;07-05-23;30-01-49;49836;2,467890065;;;EBJ;715,7709855;7,616689592;7,616689592;7,616689592;7,616689592;7,616689592;7,616689592;7,616689592;7,616689592;7,616689592;647,2207792;0;0
W5U6D9G50544;SWAP;18-01-23;04-09-24;28509;3,699936438;;;SMR;374,6039289;4,357175608;370,2467532;0;0;0;0;0;0;0;0;0;0
65V83N0806TB;DEPOSIT;06-03-21;06-10-23;38488;2,883060507;;;;499,8441558;499,8441558;0;0;0;0;0;0;0;0;0;0;0
8IF9Z7I61809;SWAP;23-12-20;02-04-33;73337;5,472540801;;;KLO;1008,470907;11,20846706;11,20846706;11,20846706;11,20846706;11,20846706;952,4285714;0;0;0;0;0;0
71G663D0R5E1;Equity;15-03-23;;;;;Firmea;;;;;;;;;;;;;;
931587Z17877;SOVEREIGN_BOND;31-03-21;19-01-34;85244;3,694443814;Netherlands;;;1185,234582;13,02827449;13,02827449;13,02827449;13,02827449;13,02827449;13,02827449;1107,064935;0;0;0;0;0
JX4SP510PX9Q;DEPOSIT;03-09-22;30-07-23;25564;3,184904597;;;;332;332;0;0;0;0;0;0;0;0;0;0;0
41E0ZNG2D239;swap;24-04-22;02-02-52;81539;4,485721556;;;CPL;1171,106236;12,46202048;12,46202048;12,46202048;12,46202048;12,46202048;12,46202048;12,46202048;12,46202048;12,46202048;1058,948052;0;0
6PUNS4IYRD1B;SOVEREIGN_BOND;06-10-22;26-04-45;35917;1,168066459;Netherlands;;;510,3695691;5,489377961;5,489377961;5,489377961;5,489377961;5,489377961;5,489377961;5,489377961;5,489377961;466,4545455;0;0;0
J9B2U0468UC5;Sovereign Bond;12-01-23;09-06-34;26228;5,229619814;Germany;;;364,6747292;4,008558765;4,008558765;4,008558765;4,008558765;4,008558765;4,008558765;340,6233766;0;0;0;0;0
N7W42940282D;swap;15-07-21;28-03-38;92182;0,926513683;;;JPT;1281,700697;14,08864435;14,08864435;14,08864435;14,08864435;14,08864435;14,08864435;1197,168831;0;0;0;0;0
FF731TX67CO3;SWAP;22-12-20;12-12-35;20213;3,883247957;;;EBJ;281,0420277;3,089255693;3,089255693;3,089255693;3,089255693;3,089255693;3,089255693;262,5064935;0;0;0;0;0
2T8N942CJYX9;Corporate Bond;17-11-21;04-02-36;96487;3,239538655;Corporata;;;1341,557519;14,74659942;14,74659942;14,74659942;14,74659942;14,74659942;14,74659942;1253,077922;0;0;0;0;0
22NA1H09483K;Equity;07-03-21;;;;;Firmea;;;;;;;;;;;;;;
203O3WJ1W0I0;DEPOSIT;18-01-21;07-10-23;50302;2,067028497;;;;653,2727273;653,2727273;0;0;0;0;0;0;0;0;0;0;0
F34X064FJ8J5;Deposit;07-10-21;17-12-23;68126;2,184817948;;;;884,7532468;884,7532468;0;0;0;0;0;0;0;0;0;0;0
5LP2223770S4;SWAP;16-09-22;11-08-42;32594;3,57796397;;;EBJ;458,16925;4,981506954;4,981506954;4,981506954;4,981506954;4,981506954;4,981506954;4,981506954;423,2987013;0;0;0;0
LD0Z34065866;SOVEREIGN_BOND;30-03-21;01-09-42;55382;1,346026008;Germany;;;778,4969443;8,464313006;8,464313006;8,464313006;8,464313006;8,464313006;8,464313006;8,464313006;719,2467532;0;0;0;0
7A5307GU82DG;DEPOSIT;26-04-22;06-12-23;67507;3,737226372;;;;876,7142857;876,7142857;0;0;0;0;0;0;0;0;0;0;0
95829RX895D5;Equity;05-03-23;;;;;Offcesoft;;;;;;;;;;;;;;
949P82F0R782;Equity;13-01-21;;;;;Corporata;;;;;;;;;;;;;;
51DI3K3FO1L0;Corporate Bond;16-02-23;11-03-26;61562;3,623873361;Companero;;;818,3241612;9,408833868;9,408833868;799,5064935;0;0;0;0;0;0;0;0;0
ZL21560U2189;Sovereign Bond;02-01-21;02-06-24;69842;1,018481092;France;;;907,038961;907,038961;0;0;0;0;0;0;0;0;0;0;0
P47TVZR6ZA32;Corporate Bond;28-07-21;22-12-40;22017;3,365771985;Companero;;;309,4898563;3,364970197;3,364970197;3,364970197;3,364970197;3,364970197;3,364970197;3,364970197;285,9350649;0;0;0;0
2C0GYY18MM7E;Deposit;21-11-20;20-09-23;79037;3,439079697;;;;1026,454545;1026,454545;0;0;0;0;0;0;0;0;0;0;0
02Z3717U7T0G;SOVEREIGN_BOND;01-02-21;11-11-44;78995;2,437769313;Italy;;;1122,494755;12,07320801;12,07320801;12,07320801;12,07320801;12,07320801;12,07320801;12,07320801;12,07320801;1025,909091;0;0;0
4SV244DX7YY5;swap;27-06-23;14-09-61;26502;1,411931751;;;SMR;388,7366096;4,05043558;4,05043558;4,05043558;4,05043558;4,05043558;4,05043558;4,05043558;4,05043558;4,05043558;4,05043558;4,05043558;344,1818182
II1FDRL8534M;CORPORATE_BOND;07-03-22;05-08-38;42293;1,515025705;Companero;;;594,5067218;6,463854501;6,463854501;6,463854501;6,463854501;6,463854501;6,463854501;6,463854501;549,2597403;0;0;0;0
S5N3TB9096D1;Sovereign Bond;18-09-22;10-06-44;33681;1,935837901;Italy;;;478,596694;5,147638698;5,147638698;5,147638698;5,147638698;5,147638698;5,147638698;5,147638698;5,147638698;437,4155844;0;0;0
I59G612N1300;Deposit;25-12-20;15-01-24;61807;3,269013146;;;;802,6883117;802,6883117;0;0;0;0;0;0;0;0;0;0;0
6VVF6942NQ50;Swap;23-10-22;09-05-38;56925;2,641284958;;;KLO;791,4865396;8,700137552;8,700137552;8,700137552;8,700137552;8,700137552;8,700137552;739,2857143;0;0;0;0;0
E37575BQ7126;Corporate Bond;10-05-23;08-10-62;56036;2,391773109;Companero;;;821,9471985;8,564267156;8,564267156;8,564267156;8,564267156;8,564267156;8,564267156;8,564267156;8,564267156;8,564267156;8,564267156;8,564267156;727,7402597
Q5HYKP733O23;Deposit;09-01-21;16-12-23;57449;4,072822954;;;;746,0909091;746,0909091;0;0;0;0;0;0;0;0;0;0;0
487P1UV61107;CORPORATE_BOND;09-01-21;15-09-53;46338;3,59724816;Firmea;;;672,6129322;7,082072444;7,082072444;7,082072444;7,082072444;7,082072444;7,082072444;7,082072444;7,082072444;7,082072444;7,082072444;601,7922078;0
7H6697EQM84G;Sovereign Bond;24-03-22;10-01-60;28292;2,031571022;France;;;414,9926857;4,324010393;4,324010393;4,324010393;4,324010393;4,324010393;4,324010393;4,324010393;4,324010393;4,324010393;4,324010393;4,324010393;367,4285714
9HXZ089T6033;SWAP;04-08-22;27-11-53;86173;3,682962161;;;CPL;1250,832453;13,17025829;13,17025829;13,17025829;13,17025829;13,17025829;13,17025829;13,17025829;13,17025829;13,17025829;13,17025829;1119,12987;0
6R30A5R14DSC;Deposit;30-04-23;12-11-23;82178;0,768827812;;;;1067,246753;1067,246753;0;0;0;0;0;0;0;0;0;0;0
3EXG9373964E;CORPORATE_BOND;06-04-22;13-05-48;75372;2,113928374;Firmea;;;1071,013035;11,51948647;11,51948647;11,51948647;11,51948647;11,51948647;11,51948647;11,51948647;11,51948647;978,8571429;0;0;0
D5432CW7K178;CORPORATE_BOND;16-02-21;16-11-54;57969;3,386040333;Companero;;;841,4411297;8,859697387;8,859697387;8,859697387;8,859697387;8,859697387;8,859697387;8,859697387;8,859697387;8,859697387;8,859697387;752,8441558;0
HTLN9T0L4X93;CORPORATE_BOND;06-11-20;22-10-43;23960;4,162791726;Offcesoft;;;340,4642614;3,661928779;3,661928779;3,661928779;3,661928779;3,661928779;3,661928779;3,661928779;3,661928779;311,1688312;0;0;0
2079B64SRY15;Deposit;16-06-21;16-01-24;99330;3,383994967;;;;1290;1290;0;0;0;0;0;0;0;0;0;0;0
6BW38Z6K530J;DEPOSIT;26-10-22;27-11-23;23331;4,051837064;;;;303;303;0;0;0;0;0;0;0;0;0;0;0
TKK844E2IC73;Deposit;22-05-22;18-01-24;71982;2,947656454;;;;934,8311688;934,8311688;0;0;0;0;0;0;0;0;0;0;0
8B07489X3W48;DEPOSIT;10-08-22;10-09-23;80489;2,641520754;;;;1045,311688;1045,311688;0;0;0;0;0;0;0;0;0;0;0
O6990635B512;Corporate Bond;18-02-22;22-03-58;52186;3,900172617;Firmea;;;757,4987803;7,975852056;7,975852056;7,975852056;7,975852056;7,975852056;7,975852056;7,975852056;7,975852056;7,975852056;7,975852056;677,7402597;0
16511MKH8E24;EQUITY;21-03-21;;;;;Offcesoft;;;;;;;;;;;;;;
0L6V82R5Y32Q;Equity;25-06-21;;;;;Companero;;;;;;;;;;;;;;
59C19C06C5SG;Swap;23-04-21;28-09-51;23764;3,267003761;;;CPL;341,3111345;3,631973101;3,631973101;3,631973101;3,631973101;3,631973101;3,631973101;3,631973101;3,631973101;3,631973101;308,6233766;0;0
E024Q6240HVG;Deposit;30-03-23;29-08-23;45776;4,337177633;;;;594,4935065;594,4935065;0;0;0;0;0;0;0;0;0;0;0
Q8R81TY79C8N;DEPOSIT;10-05-23;23-12-23;13847;0,935974402;;;;179,8311688;179,8311688;0;0;0;0;0;0;0;0;0;0;0
5G3AMAAO8W5O;Sovereign Bond;03-03-22;30-12-60;81440;3,915590628;Italy;;;1194,578126;12,44688981;12,44688981;12,44688981;12,44688981;12,44688981;12,44688981;12,44688981;12,44688981;12,44688981;12,44688981;12,44688981;1057,662338
GF3FT6FD7JPO;CORPORATE_BOND;20-03-23;30-03-34;30615;3,258537924;Corporata;;;425,6716805;4,679046309;4,679046309;4,679046309;4,679046309;4,679046309;4,679046309;397,5974026;0;0;0;0;0
X25ART99PL84;Sovereign Bond;29-10-21;01-03-49;20039;2,41656801;France;;;287,8107147;3,062662387;3,062662387;3,062662387;3,062662387;3,062662387;3,062662387;3,062662387;3,062662387;3,062662387;260,2467532;0;0
5DU80PJ5566X;Deposit;10-05-23;26-12-23;76049;2,37208065;;;;987,6493506;987,6493506;0;0;0;0;0;0;0;0;0;0;0
QVRC28D11705;Equity;27-07-21;;;;;Offcesoft;;;;;;;;;;;;;;
5VPV3JJA5TG2;Corporate Bond;15-12-22;16-05-42;97692;1,53196883;Firmea;;;1373,242633;14,9307657;14,9307657;14,9307657;14,9307657;14,9307657;14,9307657;14,9307657;1268,727273;0;0;0;0
9WJ78457302O;Sovereign Bond;19-07-22;25-05-56;92024;3,879324969;Netherlands;;;1335,761847;14,06449641;14,06449641;14,06449641;14,06449641;14,06449641;14,06449641;14,06449641;14,06449641;14,06449641;14,06449641;1195,116883;0
T34A64MQ75JK;DEPOSIT;09-08-21;03-10-23;66382;3,150579117;;;;862,1038961;862,1038961;0;0;0;0;0;0;0;0;0;0;0
J71RR3E5F503;Sovereign Bond;07-01-22;03-08-45;18471;1,618685889;France;;;262,4672526;2,823016965;2,823016965;2,823016965;2,823016965;2,823016965;2,823016965;2,823016965;2,823016965;239,8831169;0;0;0
47998HOOY8H1;DEPOSIT;22-04-22;20-01-24;17780;2,650833422;;;;230,9090909;230,9090909;0;0;0;0;0;0;0;0;0;0;0
X3L525S868V5;Corporate Bond;27-01-22;01-04-58;39610;2,577345896;Companero;;;574,9535639;6,053797952;6,053797952;6,053797952;6,053797952;6,053797952;6,053797952;6,053797952;6,053797952;6,053797952;6,053797952;514,4155844;0
G8R8374YBZ26;swap;06-01-21;16-06-60;54585;3,252281769;;;CPL;800,6636417;8,342503439;8,342503439;8,342503439;8,342503439;8,342503439;8,342503439;8,342503439;8,342503439;8,342503439;8,342503439;8,342503439;708,8961039
B048V3EJ2W15;swap;08-01-23;20-04-43;87606;3,72799058;;;KLO;1231,465157;13,38927098;13,38927098;13,38927098;13,38927098;13,38927098;13,38927098;13,38927098;1137,74026;0;0;0;0
XKE7M3PJGTQ1;EQUITY;21-01-23;;;;;Corporata;;;;;;;;;;;;;;
BI5371P9R619;EQUITY;26-06-23;;;;;Offcesoft;;;;;;;;;;;;;;
G424ZR6443A3;DEPOSIT;22-12-20;04-08-23;32807;2,67680071;;;;426,0649351;426,0649351;0;0;0;0;0;0;0;0;0;0;0
88Z184551933;EQUITY;23-10-21;;;;;Corporata;;;;;;;;;;;;;;
OOQX4M120392;CORPORATE_BOND;09-08-21;05-12-39;95107;4,429847574;Companero;;;1336,905653;14,53568699;14,53568699;14,53568699;14,53568699;14,53568699;14,53568699;14,53568699;1235,155844;0;0;0;0
A52FG37J1U96;swap;25-04-21;12-05-28;26891;3,803094048;;;KLO;365,67332;4,10988843;4,10988843;4,10988843;4,10988843;349,2337662;0;0;0;0;0;0;0
8YQ612I1W37W;Corporate Bond;27-10-20;04-04-50;72661;3,049887173;Offcesoft;;;1043,595706;11,10515054;11,10515054;11,10515054;11,10515054;11,10515054;11,10515054;11,10515054;11,10515054;11,10515054;943,6493506;0;0
113RR157G7UT;Swap;13-06-21;03-11-31;89301;3,525187552;;;EBJ;1227,994879;13,64832646;13,64832646;13,64832646;13,64832646;13,64832646;1159,753247;0;0;0;0;0;0
W7W7826V59LU;Corporate Bond;28-01-23;20-09-52;28535;3,878282673;Companero;;;409,8347595;4,36114932;4,36114932;4,36114932;4,36114932;4,36114932;4,36114932;4,36114932;4,36114932;4,36114932;370,5844156;0;0
08C737815354;CORPORATE_BOND;09-07-21;23-11-50;17611;3,941697986;Companero;;;252,9384948;2,691578786;2,691578786;2,691578786;2,691578786;2,691578786;2,691578786;2,691578786;2,691578786;2,691578786;228,7142857;0;0
HZO414HYSQ67;swap;14-03-21;16-09-51;99405;2,426775021;;;KLO;1427,707176;15,19257221;15,19257221;15,19257221;15,19257221;15,19257221;15,19257221;15,19257221;15,19257221;15,19257221;1290,974026;0;0
5183X874X36G;Sovereign Bond;01-08-22;02-04-44;64161;4,863876416;Germany;;;911,7081584;9,80605227;9,80605227;9,80605227;9,80605227;9,80605227;9,80605227;9,80605227;9,80605227;833,2597403;0;0;0
WG70YE26A501;Sovereign Bond;25-10-22;18-07-57;96511;3,213732231;Italy;;;1400,892285;14,75026746;14,75026746;14,75026746;14,75026746;14,75026746;14,75026746;14,75026746;14,75026746;14,75026746;14,75026746;1253,38961;0
N13D30952V2Z;Swap;30-11-21;27-12-48;81230;4,175172529;;;EBJ;1166,668215;12,41479444;12,41479444;12,41479444;12,41479444;12,41479444;12,41479444;12,41479444;12,41479444;12,41479444;1054,935065;0;0
BD108IX3R56B;Equity;09-12-20;;;;;Corporata;;;;;;;;;;;;;;
47TY95195733;SOVEREIGN_BOND;24-03-21;03-07-33;63146;2,765262607;Netherlands;;;868,3325453;9,650924652;9,650924652;9,650924652;9,650924652;9,650924652;820,0779221;0;0;0;0;0;0
78PBN5T9FL57;Equity;20-01-23;;;;;Companero;;;;;;;;;;;;;;
7,54502E+11;swap;17-12-21;05-01-26;41430;0,487777827;;;EBJ;550,7158637;6,331957818;6,331957818;538,0519481;0;0;0;0;0;0;0;0;0
89ON04Z7B167;swap;05-06-23;25-03-25;85608;3,71938923;;;CPL;1124,876114;13,08390646;1111,792208;0;0;0;0;0;0;0;0;0;0
ZY475K7B9XZ7;Equity;10-05-23;;;;;Firmea;;;;;;;;;;;;;;
6G48Q06DRM2P;Swap;20-11-21;24-06-57;93506;3,218944916;;;CPL;1357,273616;14,29099801;14,29099801;14,29099801;14,29099801;14,29099801;14,29099801;14,29099801;14,29099801;14,29099801;14,29099801;1214,363636;0
31D3FTL3D4F2;DEPOSIT;13-12-20;03-08-23;45938;4,252844065;;;;596,5974026;596,5974026;0;0;0;0;0;0;0;0;0;0;0
398K619HB708;CORPORATE_BOND;28-03-21;02-07-47;87278;2,922426562;Companero;;;1240,193648;13,33914107;13,33914107;13,33914107;13,33914107;13,33914107;13,33914107;13,33914107;13,33914107;1133,480519;0;0;0
Q424E17COC90;Deposit;17-01-21;19-11-23;73750;3,733361247;;;;957,7922078;957,7922078;0;0;0;0;0;0;0;0;0;0;0
B4Q717BG4EL4;CORPORATE_BOND;16-04-22;11-02-62;75153;2,05732559;Corporata;;;1102,359158;11,48601559;11,48601559;11,48601559;11,48601559;11,48601559;11,48601559;11,48601559;11,48601559;11,48601559;11,48601559;11,48601559;976,012987
710966706Q04;Deposit;11-01-23;01-01-24;79226;4,168374422;;;;1028,909091;1028,909091;0;0;0;0;0;0;0;0;0;0;0
62P94XGO1891;CORPORATE_BOND;17-07-22;03-06-35;14194;1,828166882;Firmea;;;197,35371;2,169341281;2,169341281;2,169341281;2,169341281;2,169341281;2,169341281;184,3376623;0;0;0;0;0
42M1G4508I8K;EQUITY;31-01-21;;;;;Companero;;;;;;;;;;;;;;
49RJ17FP8S2S;Swap;11-09-21;23-09-41;10226;2,814971655;;;JPT;143,7454363;1,56289164;1,56289164;1,56289164;1,56289164;1,56289164;1,56289164;1,56289164;132,8051948;0;0;0;0
2,134E+11;SOVEREIGN_BOND;18-01-22;24-05-24;24877;2,771276512;Netherlands;;;323,0779221;323,0779221;0;0;0;0;0;0;0;0;0;0;0
6U601146MM17;Deposit;21-09-22;17-08-23;53061;3,824661493;;;;689,1038961;689,1038961;0;0;0;0;0;0;0;0;0;0;0
UQ4437E8V813;Equity;26-06-22;;;;;Offcesoft;;;;;;;;;;;;;;
48DC5G45B35M;Corporate Bond;28-06-22;05-07-52;13188;2,583531424;Corporata;;;189,4130299;2,015589179;2,015589179;2,015589179;2,015589179;2,015589179;2,015589179;2,015589179;2,015589179;2,015589179;171,2727273;0;0
51959791BJQ0;Sovereign Bond;09-07-21;15-03-61;17135;1,84723694;Germany;;;251,3395896;2,618829283;2,618829283;2,618829283;2,618829283;2,618829283;2,618829283;2,618829283;2,618829283;2,618829283;2,618829283;2,618829283;222,5324675
C03XZ76Y8D54;swap;27-12-21;03-11-42;94901;3,387320445;;;CPL;1334,00994;14,50420297;14,50420297;14,50420297;14,50420297;14,50420297;14,50420297;14,50420297;1232,480519;0;0;0;0
N1H87V3ZV633;EQUITY;24-07-21;;;;;Firmea;;;;;;;;;;;;;;
9JKJ48NH2N92;CORPORATE_BOND;24-07-21;24-03-26;31719;2,597486413;Offcesoft;;;421,6306174;4,847776249;4,847776249;411,9350649;0;0;0;0;0;0;0;0;0
0217D8HI6629;Corporate Bond;13-06-23;16-07-38;49637;3,575501547;Companero;;;690,1540161;7,586275409;7,586275409;7,586275409;7,586275409;7,586275409;7,586275409;644,6363636;0;0;0;0;0
3H54B93528OL;CORPORATE_BOND;16-01-22;28-09-61;32142;3,831042068;Companero;;;471,4652519;4,912425493;4,912425493;4,912425493;4,912425493;4,912425493;4,912425493;4,912425493;4,912425493;4,912425493;4,912425493;4,912425493;417,4285714
28IN986FK106;Equity;28-08-21;;;;;Firmea;;;;;;;;;;;;;;
V6U9A2S4Y8X7;Corporate Bond;14-03-21;16-09-29;97561;1,656760912;Corporata;;;1341,579696;14,91074431;14,91074431;14,91074431;14,91074431;14,91074431;1267,025974;0;0;0;0;0;0
AMF9K3I3OOA1;Deposit;30-11-21;22-12-23;97623;2,837000974;;;;1267,831169;1267,831169;0;0;0;0;0;0;0;0;0;0;0
6NLP72AX6ZY8;Sovereign Bond;15-12-20;22-04-32;96027;3,088769163;Italy;;;1320,485372;14,67629528;14,67629528;14,67629528;14,67629528;14,67629528;1247,103896;0;0;0;0;0;0
63UL722R48JQ;CORPORATE_BOND;10-11-22;02-12-62;65951;2,466789979;Firmea;;;967,3823914;10,07962708;10,07962708;10,07962708;10,07962708;10,07962708;10,07962708;10,07962708;10,07962708;10,07962708;10,07962708;10,07962708;856,5064935
85PY68792KN7;swap;08-03-23;21-12-48;83655;2,915103488;;;KLO;1201,497347;12,78541953;12,78541953;12,78541953;12,78541953;12,78541953;12,78541953;12,78541953;12,78541953;12,78541953;1086,428571;0;0
1S2932589WF9;Deposit;14-02-21;06-12-23;38022;2,592226603;;;;493,7922078;493,7922078;0;0;0;0;0;0;0;0;0;0;0
8XYAXJM66F22;SWAP;24-02-23;15-10-42;95382;3,181091118;;;EBJ;1340,771289;14,57771664;14,57771664;14,57771664;14,57771664;14,57771664;14,57771664;14,57771664;1238,727273;0;0;0;0
WZHE40721K1D;Deposit;28-03-21;20-01-24;72801;4,80758095;;;;945,4675325;945,4675325;0;0;0;0;0;0;0;0;0;0;0
2AC88I0IC60C;CORPORATE_BOND;04-03-21;03-10-42;46788;5,159844817;Companero;;;657,6923013;7,150848235;7,150848235;7,150848235;7,150848235;7,150848235;7,150848235;7,150848235;607,6363636;0;0;0;0
5K3I4W6609AM;Swap;23-04-21;04-02-63;44967;2,468755874;;;CPL;659,5849039;6,872535534;6,872535534;6,872535534;6,872535534;6,872535534;6,872535534;6,872535534;6,872535534;6,872535534;6,872535534;6,872535534;583,987013
BEYW1TQ4RAJG;Swap;09-04-23;12-10-44;72459;4,107691623;;;EBJ;1029,620197;11,07427785;11,07427785;11,07427785;11,07427785;11,07427785;11,07427785;11,07427785;11,07427785;941,025974;0;0;0
J9F7X3674A6K;Equity;14-05-22;;;;;Corporata;;;;;;;;;;;;;;
W7JQ45HX044V;CORPORATE_BOND;26-07-21;10-07-46;37945;2,972078198;Offcesoft;;;539,186828;5,799327526;5,799327526;5,799327526;5,799327526;5,799327526;5,799327526;5,799327526;5,799327526;492,7922078;0;0;0
6907Q0HP6K20;SWAP;08-03-21;07-07-45;34454;3,923595626;;;EBJ;489,5807872;5,265780223;5,265780223;5,265780223;5,265780223;5,265780223;5,265780223;5,265780223;5,265780223;447,4545455;0;0;0
993S528EH31Z;SOVEREIGN_BOND;18-02-22;24-08-62;46389;2,638082927;Italy;;;680,4430828;7,089867033;7,089867033;7,089867033;7,089867033;7,089867033;7,089867033;7,089867033;7,089867033;7,089867033;7,089867033;7,089867033;602,4545455
23RQ947HJI82;Swap;29-08-22;06-12-35;69890;4,358105072;;;EBJ;971,7522047;10,68164451;10,68164451;10,68164451;10,68164451;10,68164451;10,68164451;907,6623377;0;0;0;0;0
Q153CKL0337L;CORPORATE_BOND;03-07-22;26-01-59;31042;3,189357379;Companero;;;455,330233;4,744306893;4,744306893;4,744306893;4,744306893;4,744306893;4,744306893;4,744306893;4,744306893;4,744306893;4,744306893;4,744306893;403,1428571
27O17V6EW8Y8;Swap;18-05-23;22-05-46;49834;4,123247384;;;JPT;708,1258766;7,616383922;7,616383922;7,616383922;7,616383922;7,616383922;7,616383922;7,616383922;7,616383922;647,1948052;0;0;0
M57H04W450RR;SOVEREIGN_BOND;08-03-21;05-08-35;29270;2,288292982;Italy;;;406,9707688;4,473483112;4,473483112;4,473483112;4,473483112;4,473483112;4,473483112;380,1298701;0;0;0;0;0
F2D23I975O17;Swap;17-10-22;26-09-38;73229;3,458027408;;;JPT;1029,3697;11,19196087;11,19196087;11,19196087;11,19196087;11,19196087;11,19196087;11,19196087;951,025974;0;0;0;0
6ZY4S2S15W51;Deposit;19-08-21;30-01-24;64007;4,488889394;;;;831,2597403;831,2597403;0;0;0;0;0;0;0;0;0;0;0
MM19M48HB8G2;Equity;10-06-22;;;;;Corporata;;;;;;;;;;;;;;
C31V3Z548135;EQUITY;17-09-22;;;;;Offcesoft;;;;;;;;;;;;;;
R4I2YIS42I68;CORPORATE_BOND;05-12-20;19-08-24;22874;2,506892169;Companero;;;300,5608849;3,49594987;297,0649351;0;0;0;0;0;0;0;0;0;0
FG8O9XA4O6U5;DEPOSIT;27-02-23;24-09-23;78973;1,523830412;;;;1025,623377;1025,623377;0;0;0;0;0;0;0;0;0;0;0
84878TG6LH2Y;EQUITY;02-09-22;;;;;Companero;;;;;;;;;;;;;;
1GNW5813W80I;Corporate Bond;22-02-21;17-12-31;47826;2,46679507;Offcesoft;;;657,6643384;7,309491059;7,309491059;7,309491059;7,309491059;7,309491059;621,1168831;0;0;0;0;0;0
IR21711881U0;Sovereign Bond;26-01-21;15-02-32;32359;3,818881527;Germany;;;444,9747068;4,945590708;4,945590708;4,945590708;4,945590708;4,945590708;420,2467532;0;0;0;0;0;0
5HQ796S4I754;Sovereign Bond;22-02-23;07-07-42;27111;4,245015618;France;;;381,0954941;4,14351215;4,14351215;4,14351215;4,14351215;4,14351215;4,14351215;4,14351215;352,0909091;0;0;0;0
87R94EX7Z6O2;Deposit;30-09-22;29-08-23;87737;2,612929853;;;;1139,441558;1139,441558;0;0;0;0;0;0;0;0;0;0;0
471E87YM21J3;SWAP;07-10-22;12-02-28;13353;1,817101694;;;KLO;181,5788123;2,040806969;2,040806969;2,040806969;2,040806969;173,4155844;0;0;0;0;0;0;0
854W0Y77E207;SWAP;19-03-23;22-07-55;19657;1,745688649;;;SMR;285,3285081;3,004279383;3,004279383;3,004279383;3,004279383;3,004279383;3,004279383;3,004279383;3,004279383;3,004279383;3,004279383;255,2857143;0
0O5T5A266H61;swap;25-05-22;11-05-44;64580;2,13721422;;;KLO;917,6620201;9,870090173;9,870090173;9,870090173;9,870090173;9,870090173;9,870090173;9,870090173;9,870090173;838,7012987;0;0;0
TP2967R8H163;SOVEREIGN_BOND;16-04-22;31-03-43;50792;3,889075804;Netherlands;;;713,9759632;7,762799939;7,762799939;7,762799939;7,762799939;7,762799939;7,762799939;7,762799939;659,6363636;0;0;0;0
40RY7O008E3K;Equity;03-03-22;;;;;Companero;;;;;;;;;;;;;;
Q5P9109PF31L;EQUITY;24-06-22;;;;;Firmea;;;;;;;;;;;;;;
7USX12K5S85L;CORPORATE_BOND;06-09-22;18-10-43;94873;2,777057472;Corporata;;;1348,116272;14,49992358;14,49992358;14,49992358;14,49992358;14,49992358;14,49992358;14,49992358;14,49992358;1232,116883;0;0;0
WZUK4I92350M;Deposit;25-08-22;14-09-23;15883;2,40049028;;;;206,2727273;206,2727273;0;0;0;0;0;0;0;0;0;0;0
0083Y43NN953;Corporate Bond;12-09-21;08-09-24;21422;2,538578788;Corporata;;;281,4818255;3,274033318;278,2077922;0;0;0;0;0;0;0;0;0;0
84D6J55U5P2I;DEPOSIT;30-06-21;07-10-23;23506;4,02584714;;;;305,2727273;305,2727273;0;0;0;0;0;0;0;0;0;0;0
9R144253B5WS;swap;14-11-20;09-11-61;69529;1,971277408;;;CPL;1019,865207;10,62647104;10,62647104;10,62647104;10,62647104;10,62647104;10,62647104;10,62647104;10,62647104;10,62647104;10,62647104;10,62647104;902,974026
0R888BYY213Z;Swap;11-04-23;03-10-48;28905;5,179325805;;;JPT;415,1488951;4,417698304;4,417698304;4,417698304;4,417698304;4,417698304;4,417698304;4,417698304;4,417698304;4,417698304;375,3896104;0;0
834PVZ8O9691;Equity;31-08-21;;;;;Corporata;;;;;;;;;;;;;;
753P196P4T56;DEPOSIT;02-02-22;24-11-23;82338;2,316701826;;;;1069,324675;1069,324675;0;0;0;0;0;0;0;0;0;0;0
6839248451EO;Equity;13-10-22;;;;;Firmea;;;;;;;;;;;;;;
K216945M71R2;Swap;04-04-23;17-12-27;77057;2,497256332;;;EBJ;1047,848314;11,7770136;11,7770136;11,7770136;11,7770136;1000,74026;0;0;0;0;0;0;0
W035R0457K58;swap;28-02-23;14-06-31;71579;3,92623677;;;CPL;984,2963175;10,93978297;10,93978297;10,93978297;10,93978297;10,93978297;929,5974026;0;0;0;0;0;0
